Tempo(s),PWM_Aplicado(%),RPM_M1_Bruto,RPM_M1_Filtrado
87.6250,-90,-333.33,-323.37
87.6300,-90,-307.69,-323.82
87.6350,-90,-333.33,-323.85
87.6400,-90,-333.33,-324.11
87.6450,-90,-307.69,-324.50
87.6500,-90,-333.33,-324.43
87.6550,-90,-333.33,-324.59
87.6600,-90,-307.69,-324.88
87.6650,-90,-333.33,-324.71
87.6700,-90,-333.33,-324.78
87.6750,-90,-307.69,-325.00
87.6800,-90,-333.33,-324.78
87.6850,-90,-333.33,-324.81
87.6900,-90,-307.69,-325.00
87.6950,-90,-333.33,-324.76
87.7000,-90,-333.33,-324.78
87.7050,-90,-307.69,-324.97
87.7100,-90,-333.33,-324.73
87.7150,-90,-333.33,-324.75
87.7200,-90,-307.69,-324.94
87.7250,-90,-333.33,-324.71
87.7300,-90,-307.69,-324.22
87.7350,-90,-333.33,-323.61
87.7400,-90,-333.33,-323.48
87.7450,-90,-307.69,-323.68
87.7500,-90,-333.33,-323.55
87.7550,-90,-307.69,-323.22
87.7600,-90,-333.33,-322.80
87.7650,-90,-333.33,-322.85
87.7700,-90,-307.69,-323.22
87.7750,-90,-333.33,-323.23
87.7800,-90,-333.33,-323.54
87.7850,-90,-307.69,-324.01
87.7900,-90,-333.33,-324.03
87.7950,-90,-333.33,-324.27
87.8000,-90,-307.69,-324.64
87.8050,-90,-333.33,-324.55
87.8100,-90,-333.33,-324.68
87.8150,-90,-307.69,-324.94
87.8200,-90,-333.33,-324.76
87.8250,-90,-307.69,-324.30
87.8300,-90,-333.33,-323.70
87.8350,-90,-333.33,-323.57
87.8400,-90,-307.69,-323.76
87.8450,-90,-333.33,-323.62
87.8500,-90,-333.33,-323.80
87.8550,-90,-307.69,-324.16
87.8600,-90,-333.33,-324.10
87.8650,-90,-333.33,-324.29
87.8700,-90,-333.33,-325.14
87.8750,-90,-307.69,-325.82
87.8800,-90,-333.33,-325.84
87.8850,-90,-333.33,-325.93
87.8900,-90,-307.69,-326.07
87.8950,-90,-333.33,-325.72
87.9000,-90,-307.69,-325.07
87.9050,-90,-333.33,-324.29
87.9100,-90,-307.69,-323.49
87.9150,-90,-333.33,-322.73
87.9200,-90,-333.33,-322.58
87.9250,-90,-307.69,-322.84
87.9300,-90,-333.33,-322.81
87.9350,-90,-333.33,-323.13
87.9400,-90,-307.69,-323.64
87.9450,-90,-333.33,-323.71
87.9500,-90,-333.33,-324.02
87.9550,-90,-307.69,-324.45
87.9600,-90,-333.33,-324.40
87.9650,-90,-333.33,-324.58
87.9700,-90,-307.69,-324.88
87.9750,-90,-333.33,-324.72
87.9800,-90,-333.33,-324.80
87.9850,-90,-307.69,-325.02
87.9900,-90,-333.33,-324.80
87.9950,-90,-333.33,-324.83
88.0000,-90,-307.69,-325.01
88.0050,-90,-333.33,-324.77
88.0100,-90,-333.33,-324.79
88.0150,-90,-307.69,-324.97
88.0200,-90,-333.33,-324.73
88.0250,-90,-333.33,-324.75
88.0300,-90,-307.69,-324.94
88.0350,-90,-333.33,-324.71
88.0400,-90,-333.33,-324.73
88.0450,-90,-307.69,-324.93
88.0500,-90,-333.33,-324.70
88.0550,-90,-333.33,-324.73
88.0600,-90,-307.69,-324.92
88.0650,-90,-333.33,-324.70
88.0700,-90,-333.33,-324.73
88.0750,-90,-307.69,-324.92
88.0800,-90,-333.33,-324.70
88.0850,-90,-307.69,-324.21
88.0900,-90,-333.33,-323.61
88.0950,-90,-333.33,-323.49
88.1000,-90,-307.69,-323.68
88.1050,-90,-333.33,-323.55
88.1100,-90,-333.33,-323.74
88.1150,-90,-307.69,-324.12
88.1200,-90,-333.33,-324.07
88.1250,-90,-333.33,-324.27
88.1300,-90,-307.69,-324.61
88.1350,-90,-333.33,-324.50
88.1400,-90,-307.69,-324.11
88.1450,-90,-333.33,-323.57
88.1500,-90,-333.33,-323.49
88.1550,-90,-307.69,-323.72
88.1600,-90,-333.33,-323.61
88.1650,-90,-333.33,-323.80
88.1700,-90,-307.69,-324.18
88.1750,-90,-333.33,-324.12
88.1800,-90,-333.33,-324.31
88.1850,-90,-307.69,-324.65
88.1900,-90,-333.33,-324.53
88.1950,-90,-333.33,-324.64
88.2000,-90,-307.69,-324.90
88.2050,-90,-333.33,-324.71
88.2100,-90,-333.33,-324.77
88.2150,-90,-307.69,-324.98
88.2200,-90,-333.33,-324.76
88.2250,-90,-333.33,-324.79
88.2300,-90,-307.69,-324.98
88.2350,-90,-333.33,-324.74
88.2400,-90,-333.33,-324.76
88.2450,-90,-307.69,-324.95
88.2500,-90,-333.33,-324.72
88.2550,-90,-333.33,-324.74
88.2600,-90,-307.69,-324.94
88.2650,-90,-333.33,-324.70
88.2700,-90,-333.33,-324.73
88.2750,-90,-307.69,-324.93
88.2800,-90,-333.33,-324.70
88.2850,-90,-307.69,-324.21
88.2900,-90,-333.33,-323.61
88.2950,-90,-333.33,-323.48
88.3000,-90,-307.69,-323.68
88.3050,-90,-333.33,-323.55
88.3100,-90,-307.69,-323.23
88.3150,-90,-333.33,-322.80
88.3200,-90,-333.33,-322.86
88.3250,-90,-307.69,-323.22
88.3300,-90,-333.33,-323.24
88.3350,-90,-333.33,-323.54
88.3400,-90,-307.69,-324.01
88.3450,-90,-333.33,-324.03
88.3500,-90,-333.33,-324.27
88.3550,-90,-307.69,-324.64
88.3600,-90,-333.33,-324.55
88.3650,-90,-333.33,-324.68
88.3700,-90,-307.69,-324.94
88.3750,-90,-333.33,-324.76
88.3800,-90,-333.33,-324.81
88.3850,-90,-307.69,-325.01
88.3900,-90,-333.33,-324.78
88.3950,-90,-333.33,-324.81
88.4000,-90,-307.69,-324.99
88.4050,-90,-333.33,-324.75
88.4100,-90,-333.33,-324.77
88.4150,-90,-307.69,-324.96
88.4200,-90,-333.33,-324.72
88.4250,-90,-333.33,-324.74
88.4300,-90,-307.69,-324.93
88.4350,-90,-333.33,-324.70
88.4400,-90,-333.33,-324.73
88.4450,-90,-307.69,-324.93
88.4500,-90,-333.33,-324.70
88.4550,-90,-333.33,-324.73
88.4600,-90,-307.69,-324.92
88.4650,-90,-333.33,-324.70
88.4700,-90,-307.69,-324.21
88.4750,-90,-333.33,-323.61
88.4800,-90,-333.33,-323.48
88.4850,-90,-307.69,-323.68
88.4900,-90,-333.33,-323.55
88.4950,-90,-333.33,-323.74
88.5000,-90,-307.69,-324.12
88.5050,-90,-333.33,-324.07
88.5100,-90,-333.33,-324.27
88.5150,-90,-307.69,-324.61
88.5200,-90,-333.33,-324.50
88.5250,-90,-307.69,-324.11
88.5300,-90,-333.33,-323.57
88.5350,-90,-333.33,-323.49
88.5400,-90,-307.69,-323.72
88.5450,-90,-333.33,-323.61
88.5500,-90,-333.33,-323.80
88.5550,-90,-307.69,-324.18
88.5600,-90,-333.33,-324.12
88.5650,-90,-333.33,-324.31
88.5700,-90,-307.69,-324.65
88.5750,-90,-333.33,-324.53
88.5800,-90,-333.33,-324.64
88.5850,-90,-307.69,-324.90
88.5900,-90,-333.33,-324.71
88.5950,-90,-333.33,-324.77
88.6000,-90,-307.69,-324.98
88.6050,-90,-333.33,-324.76
88.6100,-90,-333.33,-324.79
88.6150,-90,-307.69,-324.98
88.6200,-90,-333.33,-324.74
88.6250,-90,-333.33,-324.76
88.6300,-90,-307.69,-324.95
88.6350,-90,-333.33,-324.72
88.6400,-90,-333.33,-324.74
88.6450,-90,-307.69,-324.94
88.6500,-90,-333.33,-324.70
88.6550,-90,-333.33,-324.73
88.6600,-90,-307.69,-324.93
88.6650,-90,-333.33,-324.70
88.6700,-90,-307.69,-324.21
88.6750,-90,-333.33,-323.61
88.6800,-90,-333.33,-323.48
88.6850,-90,-307.69,-323.68
88.6900,-90,-333.33,-323.55
88.6950,-90,-333.33,-323.74
88.7000,-90,-307.69,-324.12
88.7050,-90,-333.33,-324.07
88.7100,-90,-307.69,-323.75
88.7150,-90,-333.33,-323.29
88.7200,-90,-333.33,-323.28
88.7250,-90,-333.33,-324.09
88.7300,-90,-307.69,-324.83
88.7350,-90,-333.33,-324.96
88.7400,-90,-333.33,-325.20
88.7450,-90,-307.69,-325.49
88.7500,-90,-333.33,-325.28
88.7550,-90,-307.69,-324.76
88.7600,-90,-333.33,-324.09
88.7650,-90,-333.33,-323.88
88.7700,-90,-307.69,-324.00
88.7750,-90,-333.33,-323.79
88.7800,-90,-333.33,-323.91
88.7850,-90,-307.69,-324.23
88.7900,-90,-333.33,-324.13
88.7950,-90,-333.33,-324.30
88.8000,-90,-333.33,-325.13
88.8050,-90,-307.69,-325.80
88.8100,-90,-333.33,-325.81
88.8150,-90,-333.33,-325.91
88.8200,-90,-307.69,-326.05
88.8250,-90,-333.33,-325.70
88.8300,-90,-307.69,-325.05
88.8350,-90,-333.33,-324.28
88.8400,-90,-333.33,-323.99
88.8450,-90,-307.69,-324.04
88.8500,-90,-333.33,-323.79
88.8550,-90,-333.33,-323.88
88.8600,-90,-307.69,-324.19
88.8650,-90,-333.33,-324.09
88.8700,-90,-333.33,-324.25
88.8750,-90,-307.69,-324.57
88.8800,-90,-333.33,-324.45
88.8850,-90,-333.33,-324.57
88.8900,-90,-307.69,-324.84
88.8950,-90,-333.33,-324.66
88.9000,-90,-333.33,-324.73
88.9050,-90,-307.69,-324.95
88.9100,-90,-333.33,-324.73
88.9150,-90,-333.33,-324.77
88.9200,-90,-307.69,-324.97
88.9250,-90,-333.33,-324.74
88.9300,-90,-333.33,-324.76
88.9350,-90,-307.69,-324.96
88.9400,-90,-333.33,-324.72
88.9450,-90,-333.33,-324.75
88.9500,-90,-307.69,-324.94
88.9550,-90,-333.33,-324.71
88.9600,-90,-333.33,-324.74
88.9650,-90,-307.69,-324.93
88.9700,-90,-333.33,-324.70
88.9750,-90,-333.33,-324.73
88.9800,-90,-307.69,-324.93
88.9850,-90,-333.33,-324.70
88.9900,-90,-333.33,-324.73
88.9950,-90,-307.69,-324.93
89.0000,-90,-333.33,-324.70
89.0050,-90,-333.33,-324.73
89.0100,-90,-307.69,-324.93
89.0150,-90,-333.33,-324.70
89.0200,-90,-333.33,-324.73
89.0250,-90,-307.69,-324.93
89.0300,-90,-333.33,-324.70
89.0350,-90,-333.33,-324.73
89.0400,-90,-307.69,-324.93
89.0450,-90,-333.33,-324.70
89.0500,-90,-333.33,-324.73
89.0550,-90,-307.69,-324.93
89.0600,-90,-333.33,-324.70
89.0650,-90,-333.33,-324.73
89.0700,-90,-307.69,-324.93
89.0750,-90,-333.33,-324.70
89.0800,-90,-307.69,-324.22
89.0850,-90,-333.33,-323.61
89.0900,-90,-333.33,-323.49
89.0950,-90,-307.69,-323.68
89.1000,-90,-333.33,-323.55
89.1050,-90,-333.33,-323.74
89.1100,-90,-307.69,-324.12
89.1150,-90,-333.33,-324.07
89.1200,-90,-333.33,-324.27
89.1250,-90,-307.69,-324.61
89.1300,-90,-333.33,-324.50
89.1350,-90,-333.33,-324.62
89.1400,-90,-307.69,-324.89
89.1450,-90,-333.33,-324.70
89.1500,-90,-333.33,-324.77
89.1550,-90,-307.69,-324.98
89.1600,-90,-333.33,-324.76
89.1650,-90,-333.33,-324.79
89.1700,-90,-307.69,-324.98
89.1750,-90,-333.33,-324.74
89.1800,-90,-333.33,-324.77
89.1850,-90,-307.69,-324.96
89.1900,-90,-333.33,-324.72
89.1950,-90,-333.33,-324.75
89.2000,-90,-307.69,-324.94
89.2050,-90,-333.33,-324.70
89.2100,-90,-307.69,-324.22
89.2150,-90,-333.33,-323.61
89.2200,-90,-333.33,-323.48
89.2250,-90,-307.69,-323.68
89.2300,-90,-333.33,-323.55
89.2350,-90,-333.33,-323.74
89.2400,-90,-307.69,-324.12
89.2450,-90,-333.33,-324.07
89.2500,-90,-333.33,-324.27
89.2550,-90,-307.69,-324.61
89.2600,-90,-333.33,-324.50
89.2650,-90,-333.33,-324.62
89.2700,-90,-307.69,-324.89
89.2750,-90,-333.33,-324.70
89.2800,-90,-333.33,-324.77
89.2850,-90,-307.69,-324.98
89.2900,-90,-333.33,-324.76
89.2950,-90,-333.33,-324.79
89.3000,-90,-307.69,-324.98
89.3050,-90,-333.33,-324.74
89.3100,-90,-333.33,-324.77
89.3150,-90,-307.69,-324.96
89.3200,-90,-333.33,-324.72
89.3250,-90,-333.33,-324.75
89.3300,-90,-307.69,-324.94
89.3350,-90,-333.33,-324.70
89.3400,-90,-333.33,-324.73
89.3450,-90,-307.69,-324.93
89.3500,-90,-333.33,-324.70
89.3550,-90,-333.33,-324.73
89.3600,-90,-307.69,-324.93
89.3650,-90,-333.33,-324.70
89.3700,-90,-333.33,-324.73
89.3750,-90,-307.69,-324.93
89.3800,-90,-333.33,-324.70
89.3850,-90,-333.33,-324.73
89.3900,-90,-307.69,-324.93
89.3950,-90,-333.33,-324.70
89.4000,-90,-307.69,-324.22
89.4050,-90,-333.33,-323.61
89.4100,-90,-307.69,-322.97
89.4150,-90,-333.33,-322.36
89.4200,-90,-333.33,-322.34
89.4250,-90,-307.69,-322.69
89.4300,-90,-333.33,-322.75
89.4350,-90,-333.33,-323.11
89.4400,-90,-333.33,-324.17
89.4450,-90,-307.69,-325.07
89.4500,-90,-333.33,-325.28
89.4550,-90,-307.69,-325.03
89.4600,-90,-333.33,-324.51
89.4650,-90,-333.33,-324.37
89.4700,-90,-307.69,-324.48
89.4750,-90,-333.33,-324.24
89.4800,-90,-333.33,-324.30
89.4850,-90,-307.69,-324.55
89.4900,-90,-333.33,-324.38
89.4950,-90,-333.33,-324.48
89.5000,-90,-307.69,-324.74
89.5050,-90,-333.33,-324.57
89.5100,-90,-333.33,-324.64
89.5150,-90,-307.69,-324.88
89.5200,-90,-333.33,-324.68
89.5250,-90,-333.33,-324.73
89.5300,-90,-307.69,-324.94
89.5350,-90,-333.33,-324.72
89.5400,-90,-333.33,-324.75
89.5450,-90,-307.69,-324.95
89.5500,-90,-333.33,-324.72
89.5550,-90,-333.33,-324.75
89.5600,-90,-307.69,-324.94
89.5650,-90,-333.33,-324.71
89.5700,-90,-333.33,-324.74
89.5750,-90,-307.69,-324.93
89.5800,-90,-333.33,-324.70
89.5850,-90,-333.33,-324.73
89.5900,-90,-307.69,-324.93
89.5950,-90,-333.33,-324.70
89.6000,-90,-307.69,-324.22
89.6050,-90,-333.33,-323.61
89.6100,-90,-307.69,-322.97
89.6150,-90,-333.33,-322.36
89.6200,-90,-333.33,-322.34
89.6250,-90,-307.69,-322.69
89.6300,-90,-333.33,-322.75
89.6350,-90,-333.33,-323.11
89.6400,-90,-307.69,-323.66
89.6450,-90,-333.33,-323.75
89.6500,-90,-333.33,-324.07
89.6550,-90,-307.69,-324.50
89.6600,-90,-333.33,-324.46
89.6650,-90,-333.33,-324.63
89.6700,-90,-307.69,-324.92
89.6750,-90,-333.33,-324.75
89.6800,-90,-333.33,-324.82
89.6850,-90,-307.69,-325.04
89.6900,-90,-333.33,-324.81
89.6950,-90,-333.33,-324.83
89.7000,-90,-307.69,-325.02
89.7050,-90,-333.33,-324.77
89.7100,-90,-333.33,-324.79
89.7150,-90,-307.69,-324.97
89.7200,-90,-333.33,-324.73
89.7250,-90,-333.33,-324.75
89.7300,-90,-307.69,-324.94
89.7350,-90,-333.33,-324.70
89.7400,-90,-333.33,-324.73
89.7450,-90,-307.69,-324.93
89.7500,-90,-333.33,-324.70
89.7550,-90,-307.69,-324.21
89.7600,-90,-333.33,-323.60
89.7650,-90,-333.33,-323.48
89.7700,-90,-307.69,-323.68
89.7750,-90,-333.33,-323.55
89.7800,-90,-307.69,-323.23
89.7850,-90,-333.33,-322.80
89.7900,-90,-333.33,-322.86
89.7950,-90,-307.69,-323.22
89.8000,-90,-333.33,-323.24
89.8050,-90,-333.33,-323.54
89.8100,-90,-307.69,-324.01
89.8150,-90,-333.33,-324.03
89.8200,-90,-333.33,-324.27
89.8250,-90,-307.69,-324.64
89.8300,-90,-333.33,-324.55
89.8350,-90,-333.33,-324.68
89.8400,-90,-307.69,-324.94
89.8450,-90,-333.33,-324.76
89.8500,-90,-333.33,-324.81
89.8550,-90,-307.69,-325.01
89.8600,-90,-333.33,-324.78
89.8650,-90,-333.33,-324.81
89.8700,-90,-307.69,-324.99
89.8750,-90,-333.33,-324.75
89.8800,-90,-333.33,-324.77
89.8850,-90,-307.69,-324.96
89.8900,-90,-333.33,-324.72
89.8950,-90,-333.33,-324.74
89.9000,-90,-307.69,-324.93
89.9050,-90,-333.33,-324.70
89.9100,-90,-333.33,-324.73
89.9150,-90,-307.69,-324.93
89.9200,-90,-333.33,-324.70
89.9250,-90,-307.69,-324.21
89.9300,-90,-333.33,-323.61
89.9350,-90,-333.33,-323.48
89.9400,-90,-307.69,-323.68
89.9450,-90,-333.33,-323.55
89.9500,-90,-333.33,-323.74
89.9550,-90,-307.69,-324.12
89.9600,-90,-333.33,-324.07
89.9650,-90,-333.33,-324.27
89.9700,-90,-307.69,-324.61
89.9750,-90,-333.33,-324.50
89.9800,-90,-333.33,-324.62
89.9850,-90,-307.69,-324.89
89.9900,-90,-333.33,-324.70
89.9950,-90,-307.69,-324.25
90.0000,-90,-333.33,-323.66
90.0050,-100,-333.33,-323.54
90.0100,-100,-307.69,-323.74
90.0150,-100,-333.33,-323.61
90.0200,-100,-333.33,-323.79
90.0250,-100,-358.97,-325.19
90.0300,-100,-333.33,-327.77
90.0350,-100,-333.33,-330.38
90.0400,-100,-358.97,-332.81
90.0450,-100,-333.33,-335.45
90.0500,-100,-358.97,-337.99
90.0550,-100,-333.33,-340.28
90.0600,-100,-358.97,-342.22
90.0650,-100,-358.97,-344.30
90.0700,-100,-358.97,-346.81
90.0750,-100,-333.33,-348.88
90.0800,-100,-358.97,-349.99
90.0850,-100,-358.97,-350.91
90.0900,-100,-358.97,-352.15
90.0950,-100,-333.33,-352.97
90.1000,-100,-358.97,-352.96
90.1050,-100,-358.97,-352.91
90.1100,-100,-358.97,-353.37
90.1150,-100,-358.97,-354.12
90.1200,-100,-358.97,-354.99
90.1250,-100,-358.97,-355.86
90.1300,-100,-358.97,-356.67
90.1350,-100,-358.97,-357.38
90.1400,-100,-358.97,-357.96
90.1450,-100,-333.33,-357.90
90.1500,-100,-358.97,-356.92
90.1550,-100,-358.97,-355.94
90.1600,-100,-358.97,-355.55
90.1650,-100,-358.97,-355.58
90.1700,-100,-358.97,-355.87
90.1750,-100,-358.97,-356.31
90.1800,-100,-358.97,-356.80
90.1850,-100,-358.97,-357.29
90.1900,-100,-358.97,-357.74
90.1950,-100,-358.97,-358.13
90.2000,-100,-358.97,-358.45
90.2050,-100,-358.97,-358.69
90.2100,-100,-358.97,-358.87
90.2150,-100,-358.97,-359.00
90.2200,-100,-358.97,-359.07
90.2250,-100,-358.97,-359.12
90.2300,-100,-358.97,-359.13
90.2350,-100,-358.97,-359.13
90.2400,-100,-358.97,-359.11
90.2450,-100,-358.97,-359.09
90.2500,-100,-358.97,-359.07
90.2550,-100,-358.97,-359.05
90.2600,-100,-358.97,-359.03
90.2650,-100,-358.97,-359.01
90.2700,-100,-358.97,-359.00
90.2750,-100,-358.97,-358.99
90.2800,-100,-358.97,-358.98
90.2850,-100,-358.97,-358.97
90.2900,-100,-358.97,-358.97
90.2950,-100,-358.97,-358.97
90.3000,-100,-358.97,-358.97
90.3050,-100,-358.97,-358.97
90.3100,-100,-358.97,-358.97
90.3150,-100,-358.97,-358.97
90.3200,-100,-358.97,-358.97
90.3250,-100,-358.97,-358.97
90.3300,-100,-358.97,-358.97
90.3350,-100,-358.97,-358.97
90.3400,-100,-358.97,-358.97
90.3450,-100,-358.97,-358.97
90.3500,-100,-358.97,-358.97
90.3550,-100,-358.97,-358.97
90.3600,-100,-358.97,-358.97
90.3650,-100,-358.97,-358.97
90.3700,-100,-358.97,-358.97
90.3750,-100,-358.97,-358.97
90.3800,-100,-358.97,-358.97
90.3850,-100,-358.97,-358.97
90.3900,-100,-358.97,-358.97
90.3950,-100,-358.97,-358.97
90.4000,-100,-358.97,-358.97
90.4050,-100,-358.97,-358.97
90.4100,-100,-358.97,-358.97
90.4150,-100,-358.97,-358.97
90.4200,-100,-358.97,-358.97
90.4250,-100,-358.97,-358.97
90.4300,-100,-358.97,-358.97
90.4350,-100,-358.97,-358.97
90.4400,-100,-358.97,-358.97
90.4450,-100,-358.97,-358.97
90.4500,-100,-358.97,-358.97
90.4550,-100,-358.97,-358.97
90.4600,-100,-358.97,-358.97
90.4650,-100,-358.97,-358.97
90.4700,-100,-358.97,-358.97
90.4750,-100,-358.97,-358.97
90.4800,-100,-358.97,-358.97
90.4850,-100,-358.97,-358.97
90.4900,-100,-358.97,-358.97
90.4950,-100,-358.97,-358.97
90.5000,-100,-358.97,-358.97
90.5050,-100,-358.97,-358.97
90.5100,-100,-358.97,-358.97
90.5150,-100,-358.97,-358.97
90.5200,-100,-358.97,-358.97
90.5250,-100,-358.97,-358.97
90.5300,-100,-358.97,-358.97
90.5350,-100,-358.97,-358.97
90.5400,-100,-358.97,-358.97
90.5450,-100,-358.97,-358.97
90.5500,-100,-358.97,-358.97
90.5550,-100,-358.97,-358.97
90.5600,-100,-358.97,-358.97
90.5650,-100,-358.97,-358.97
90.5700,-100,-358.97,-358.97
90.5750,-100,-358.97,-358.97
90.5800,-100,-358.97,-358.97
90.5850,-100,-358.97,-358.97
90.5900,-100,-358.97,-358.97
90.5950,-100,-358.97,-358.97
90.6000,-100,-358.97,-358.97
90.6050,-100,-358.97,-358.97
90.6100,-100,-358.97,-358.97
90.6150,-100,-358.97,-358.97
90.6200,-100,-358.97,-358.97
90.6250,-100,-333.33,-358.46
90.6300,-100,-358.97,-357.14
90.6350,-100,-358.97,-355.93
90.6400,-100,-358.97,-355.39
90.6450,-100,-358.97,-355.34
90.6500,-100,-358.97,-355.60
90.6550,-100,-358.97,-356.03
90.6600,-100,-358.97,-356.55
90.6650,-100,-358.97,-357.07
90.6700,-100,-358.97,-357.56
90.6750,-100,-384.62,-358.51
90.6800,-100,-333.33,-359.66
90.6850,-100,-358.97,-359.84
90.6900,-100,-358.97,-359.36
90.6950,-100,-358.97,-359.03
90.7000,-100,-358.97,-358.81
90.7050,-100,-358.97,-358.68
90.7100,-100,-358.97,-358.62
90.7150,-100,-358.97,-358.61
90.7200,-100,-358.97,-358.64
90.7250,-100,-358.97,-358.68
90.7300,-100,-358.97,-358.73
90.7350,-100,-358.97,-358.78
90.7400,-100,-384.62,-359.35
90.7450,-100,-358.97,-360.71
90.7500,-100,-333.33,-361.44
90.7550,-100,-358.97,-360.68
90.7600,-100,-358.97,-359.55
90.7650,-100,-358.97,-358.77
90.7700,-100,-358.97,-358.29
90.7750,-100,-358.97,-358.04
90.7800,-100,-358.97,-357.95
90.7850,-100,-358.97,-357.97
90.7900,-100,-358.97,-358.07
90.7950,-100,-358.97,-358.21
90.8000,-100,-358.97,-358.36
90.8050,-100,-358.97,-358.50
90.8100,-100,-358.97,-358.63
90.8150,-100,-358.97,-358.74
90.8200,-100,-358.97,-358.83
90.8250,-100,-358.97,-358.90
90.8300,-100,-358.97,-358.95
90.8350,-100,-358.97,-358.99
90.8400,-100,-358.97,-359.01
90.8450,-100,-358.97,-359.02
90.8500,-100,-358.97,-359.02
90.8550,-100,-358.97,-359.02
90.8600,-100,-358.97,-359.01
90.8650,-100,-358.97,-359.01
90.8700,-100,-358.97,-359.00
90.8750,-100,-358.97,-359.00
90.8800,-100,-358.97,-358.99
90.8850,-100,-358.97,-358.98
90.8900,-100,-358.97,-358.98
90.8950,-100,-358.97,-358.98
90.9000,-100,-358.97,-358.98
90.9050,-100,-358.97,-358.97
90.9100,-100,-358.97,-358.97
90.9150,-100,-358.97,-358.97
90.9200,-100,-358.97,-358.97
90.9250,-100,-358.97,-358.97
90.9300,-100,-358.97,-358.97
90.9350,-100,-358.97,-358.97
90.9400,-100,-358.97,-358.97
90.9450,-100,-358.97,-358.97
90.9500,-100,-358.97,-358.97
90.9550,-100,-358.97,-358.97
90.9600,-100,-358.97,-358.97
90.9650,-100,-358.97,-358.97
90.9700,-100,-358.97,-358.97
90.9750,-100,-358.97,-358.97
90.9800,-100,-358.97,-358.97
90.9850,-100,-358.97,-358.97
90.9900,-100,-358.97,-358.97
90.9950,-100,-358.97,-358.97
91.0000,-100,-358.97,-358.97
91.0050,-100,-358.97,-358.97
91.0100,-100,-358.97,-358.97
91.0150,-100,-358.97,-358.97
91.0200,-100,-358.97,-358.97
91.0250,-100,-358.97,-358.97
91.0300,-100,-358.97,-358.97
91.0350,-100,-358.97,-358.97
91.0400,-100,-358.97,-358.97
91.0450,-100,-358.97,-358.97
91.0500,-100,-358.97,-358.97
91.0550,-100,-358.97,-358.97
91.0600,-100,-358.97,-358.97
91.0650,-100,-358.97,-358.97
91.0700,-100,-358.97,-358.97
91.0750,-100,-358.97,-358.97
91.0800,-100,-358.97,-358.97
91.0850,-100,-358.97,-358.97
91.0900,-100,-358.97,-358.97
91.0950,-100,-358.97,-358.97
91.1000,-100,-358.97,-358.97
91.1050,-100,-358.97,-358.97
91.1100,-100,-358.97,-358.97
91.1150,-100,-358.97,-358.97
91.1200,-100,-358.97,-358.97
91.1250,-100,-358.97,-358.97
91.1300,-100,-358.97,-358.97
91.1350,-100,-333.33,-358.46
91.1400,-100,-358.97,-357.14
91.1450,-100,-358.97,-355.93
91.1500,-100,-358.97,-355.39
91.1550,-100,-384.62,-355.85
91.1600,-100,-358.97,-357.43
91.1650,-100,-333.33,-358.56
91.1700,-100,-358.97,-358.30
91.1750,-100,-358.97,-357.66
91.1800,-100,-358.97,-357.36
91.1850,-100,-358.97,-357.30
91.1900,-100,-358.97,-357.39
91.1950,-100,-358.97,-357.58
91.2000,-100,-358.97,-357.81
91.2050,-100,-358.97,-358.05
91.2100,-100,-358.97,-358.28
91.2150,-100,-358.97,-358.49
91.2200,-100,-358.97,-358.66
91.2250,-100,-358.97,-358.79
91.2300,-100,-358.97,-358.89
91.2350,-100,-358.97,-358.96
91.2400,-100,-358.97,-359.01
91.2450,-100,-358.97,-359.04
91.2500,-100,-358.97,-359.05
91.2550,-100,-358.97,-359.05
91.2600,-100,-358.97,-359.05
91.2650,-100,-358.97,-359.04
91.2700,-100,-358.97,-359.03
91.2750,-100,-358.97,-359.02
91.2800,-100,-358.97,-359.00
91.2850,-100,-358.97,-359.00
91.2900,-100,-358.97,-358.99
91.2950,-100,-358.97,-358.98
91.3000,-100,-358.97,-358.98
91.3050,-100,-358.97,-358.97
91.3100,-100,-358.97,-358.97
91.3150,-100,-358.97,-358.97
91.3200,-100,-358.97,-358.97
91.3250,-100,-358.97,-358.97
91.3300,-100,-358.97,-358.97
91.3350,-100,-358.97,-358.97
91.3400,-100,-358.97,-358.97
91.3450,-100,-358.97,-358.97
91.3500,-100,-358.97,-358.97
91.3550,-100,-358.97,-358.97
91.3600,-100,-358.97,-358.97
91.3650,-100,-358.97,-358.97
91.3700,-100,-358.97,-358.97
91.3750,-100,-358.97,-358.97
91.3800,-100,-358.97,-358.97
91.3850,-100,-358.97,-358.97
91.3900,-100,-358.97,-358.97
91.3950,-100,-333.33,-358.46
91.4000,-100,-384.62,-357.66
91.4050,-100,-358.97,-357.76
91.4100,-100,-333.33,-357.93
91.4150,-100,-384.62,-357.60
91.4200,-100,-358.97,-358.02
91.4250,-100,-358.97,-358.88
91.4300,-100,-358.97,-359.44
91.4350,-100,-358.97,-359.76
91.4400,-100,-358.97,-359.90
91.4450,-100,-358.97,-359.92
91.4500,-100,-358.97,-359.85
91.4550,-100,-358.97,-359.74
91.4600,-100,-333.33,-359.09
91.4650,-100,-358.97,-357.64
91.4700,-100,-358.97,-356.30
91.4750,-100,-358.97,-355.65
91.4800,-100,-358.97,-355.51
91.4850,-100,-358.97,-355.69
91.4900,-100,-358.97,-356.07
91.4950,-100,-358.97,-356.55
