Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Raw_Filt
42.9000,64,282.0500,280.1528
42.9050,64,282.0500,280.4890
42.9100,64,282.0500,280.8161
42.9150,64,282.0500,281.0968
42.9200,64,282.0500,281.3066
42.9250,64,282.0500,281.4308
42.9300,64,282.0500,281.4627
42.9350,64,282.0500,281.4024
42.9400,64,282.0500,281.2561
42.9450,64,282.0500,281.0372
42.9500,64,282.0500,280.7674
42.9550,64,282.0500,280.4787
42.9600,64,282.0500,280.2162
42.9650,64,256.4100,280.0247
42.9700,64,307.6900,279.9184
42.9750,64,256.4100,279.8834
42.9800,64,307.6900,279.9105
42.9850,64,256.4100,280.0123
42.9900,64,282.0500,280.2060
42.9950,64,282.0500,280.4809
43.0000,64,282.0500,280.7957
43.0050,64,282.0500,281.1089
43.0100,64,282.0500,281.3914
43.0150,64,282.0500,281.6238
43.0200,64,282.0500,281.7936
43.0250,64,282.0500,281.8928
43.0300,64,282.0500,281.9165
43.0350,64,282.0500,281.8616
43.0400,64,282.0500,281.7269
43.0450,64,282.0500,281.5133
43.0500,64,282.0500,281.2256
43.0550,64,282.0500,280.8741
43.0600,64,282.0500,280.4779
43.0650,64,282.0500,280.0681
43.0700,64,282.0500,279.6917
43.0750,64,282.0500,279.4154
43.0800,64,256.4100,279.3132
43.0850,64,282.0500,279.4200
43.0900,64,282.0500,279.7005
43.0950,64,282.0500,280.0806
43.1000,64,282.0500,280.4932
43.1050,64,282.0500,280.8908
43.1100,64,282.0500,281.2415
43.1150,64,282.0500,281.5255
43.1200,64,282.0500,281.7314
43.1250,64,282.0500,281.8536
43.1300,64,282.0500,281.8899
43.1350,64,282.0500,281.8407
43.1400,64,282.0500,281.7082
43.1450,64,282.0500,281.4974
43.1500,64,282.0500,281.2170
43.1550,64,282.0500,280.8817
43.1600,64,282.0500,280.5146
43.1650,64,282.0500,280.1511
43.1700,64,282.0500,279.8417
43.1750,64,256.4100,279.6398
43.1800,64,307.6900,279.5720
43.1850,64,256.4100,279.6402
43.1900,64,282.0500,279.8383
43.1950,64,282.0500,280.1353
43.2000,64,282.0500,280.4736
43.2050,64,282.0500,280.7987
43.2100,64,282.0500,281.0719
43.2150,64,282.0500,281.2673
43.2200,64,282.0500,281.3694
43.2250,64,282.0500,281.3708
43.2300,64,282.0500,281.2718
43.2350,64,282.0500,281.0797
43.2400,64,282.0500,280.8103
43.2450,64,282.0500,280.4894
43.2500,64,282.0500,280.1558
43.2550,64,282.0500,279.8637
43.2600,64,256.4100,279.6704
43.2650,64,307.6900,279.6061
43.2700,64,256.4100,279.6759
43.2750,64,282.0500,279.8766
43.2800,64,282.0500,280.1800
43.2850,64,282.0500,280.5308
43.2900,64,282.0500,280.8760
43.2950,64,282.0500,281.1781
43.3000,64,282.0500,281.4116
43.3050,64,282.0500,281.5601
43.3100,64,282.0500,281.6139
43.3150,64,282.0500,281.5689
43.3200,64,282.0500,281.4260
43.3250,64,282.0500,281.1910
43.3300,64,282.0500,280.8769
43.3350,64,282.0500,280.5055
43.3400,64,282.0500,280.1107
43.3450,64,282.0500,279.7420
43.3500,64,282.0500,279.4686
43.3550,64,256.4100,279.3660
43.3600,64,282.0500,279.4704
43.3650,64,282.0500,279.7472
43.3700,64,282.0500,280.1225
43.3750,64,282.0500,280.5288
43.3800,64,282.0500,280.9180
43.3850,64,282.0500,281.2573
43.3900,64,282.0500,281.5254
43.3950,64,282.0500,281.7096
43.4000,64,282.0500,281.8028
43.4050,64,282.0500,281.8017
43.4100,64,282.0500,281.7060
43.4150,64,282.0500,281.5185
43.4200,64,282.0500,281.2458
43.4250,64,282.0500,280.9003
43.4300,64,282.0500,280.5028
43.4350,64,282.0500,280.0860
43.4400,64,282.0500,279.6983
43.4450,64,282.0500,279.4077
43.4500,64,256.4100,279.2891
43.4550,64,282.0500,279.3788
43.4600,64,282.0500,279.6431
43.4650,64,282.0500,280.0096
43.4700,64,282.0500,280.4137
43.4750,64,282.0500,280.8110
43.4800,64,282.0500,281.1738
43.4850,64,282.0500,281.4866
43.4900,64,282.0500,281.7435
43.4950,64,282.0500,281.9442
43.5000,64,282.0500,282.0919
43.5050,64,282.0500,282.1911
43.5100,64,282.0500,282.2462
43.5150,64,282.0500,282.2602
43.5200,64,282.0500,282.2345
43.5250,64,282.0500,282.1687
43.5300,64,282.0500,282.0603
43.5350,64,282.0500,281.9064
43.5400,64,282.0500,281.7038
43.5450,64,282.0500,281.4511
43.5500,64,282.0500,281.1507
43.5550,64,282.0500,280.8113
43.5600,64,282.0500,280.4506
43.5650,64,282.0500,280.0992
43.5700,64,282.0500,279.8036
43.5750,64,256.4100,279.6134
43.5800,64,307.6900,279.5521
43.5850,64,256.4100,279.6185
43.5900,64,282.0500,279.8039
43.5950,64,282.0500,280.0749
43.6000,64,282.0500,280.3719
43.6050,64,282.0500,280.6390
43.6100,64,282.0500,280.8373
43.6150,64,282.0500,280.9424
43.6200,64,282.0500,280.9426
43.6250,64,282.0500,280.8380
43.6300,64,282.0500,280.6401
43.6350,64,282.0500,280.3733
43.6400,64,282.0500,280.0764
43.6450,64,282.0500,279.8054
43.6500,64,256.4100,279.6196
43.6550,64,307.6900,279.5524
43.6600,64,256.4100,279.6125
43.6650,64,282.0500,279.8009
43.6700,64,282.0500,280.0941
43.6750,64,282.0500,280.4423
43.6800,64,282.0500,280.7990
43.6850,64,282.0500,281.1339
43.6900,64,282.0500,281.4292
43.6950,64,282.0500,281.6768
43.7000,64,282.0500,281.8749
43.7050,64,282.0500,282.0257
43.7100,64,282.0500,282.1334
43.7150,64,282.0500,282.2029
43.7200,64,282.0500,282.2381
43.7250,64,282.0500,282.2417
43.7300,64,282.0500,282.2147
43.7350,64,282.0500,282.1562
43.7400,64,282.0500,282.0640
43.7450,64,282.0500,281.9349
43.7500,64,282.0500,281.7656
43.7550,64,282.0500,281.5544
43.7600,64,282.0500,281.3025
43.7650,64,282.0500,281.0164
43.7700,64,282.0500,280.7103
43.7750,64,282.0500,280.4087
43.7800,64,282.0500,280.1498
43.7850,64,256.4100,279.9719
43.7900,64,307.6900,279.8835
43.7950,64,256.4100,279.8655
43.8000,64,307.6900,279.9038
43.8050,64,256.4100,280.0062
43.8100,64,282.0500,280.1854
43.8150,64,282.0500,280.4263
43.8200,64,282.0500,280.6835
43.8250,64,282.0500,280.9120
43.8300,64,282.0500,281.0805
43.8350,64,282.0500,281.1696
43.8400,64,282.0500,281.1699
43.8450,64,282.0500,281.0814
43.8500,64,282.0500,280.9135
43.8550,64,282.0500,280.6856
43.8600,64,282.0500,280.4288
43.8650,64,282.0500,280.1882
43.8700,64,256.4100,280.0091
43.8750,64,307.6900,279.9065
43.8800,64,256.4100,279.8675
43.8850,64,307.6900,279.8842
43.8900,64,256.4100,279.9704
43.8950,64,282.0500,280.1451
43.9000,64,282.0500,280.3997
43.9050,64,282.0500,280.6958
43.9100,64,282.0500,280.9951
43.9150,64,282.0500,281.2733
43.9200,64,282.0500,281.5164
43.9250,64,282.0500,281.7188
43.9300,64,282.0500,281.8802
43.9350,64,282.0500,282.0039
43.9400,64,282.0500,282.0951
43.9450,64,282.0500,282.1597
43.9500,64,282.0500,282.2032
43.9550,64,282.0500,282.2302
43.9600,64,282.0500,282.2436
43.9650,64,282.0500,282.2449
43.9700,64,282.0500,282.2334
43.9750,64,282.0500,282.2067
43.9800,64,282.0500,282.1605
43.9850,64,282.0500,282.0892
43.9900,64,282.0500,281.9861
43.9950,64,282.0500,281.8442
44.0000,64,282.0500,281.6574
44.0050,64,282.0500,281.4219
44.0100,64,282.0500,281.1382
44.0150,64,282.0500,280.8133
44.0200,64,282.0500,280.4633
44.0250,64,282.0500,280.1173
44.0300,64,282.0500,279.8202
44.0350,64,256.4100,279.6198
44.0400,64,307.6900,279.5377
44.0450,64,256.4100,279.5709
44.0500,64,282.0500,279.7088
44.0550,64,282.0500,279.9170
44.0600,64,282.0500,280.1356
44.0650,64,282.0500,280.3104
44.0700,64,282.0500,280.4065
44.0750,64,282.0500,280.4067
44.0800,64,282.0500,280.3112
44.0850,64,282.0500,280.1370
44.0900,64,282.0500,279.9189
44.0950,64,282.0500,279.7113
44.1000,64,256.4100,279.5740
44.1050,64,307.6900,279.5414
44.1100,64,256.4100,279.6239
44.1150,64,282.0500,279.8245
44.1200,64,282.0500,280.1214
44.1250,64,282.0500,280.4665
44.1300,64,282.0500,280.8148
44.1350,64,282.0500,281.1370
44.1400,64,282.0500,281.4165
44.1450,64,282.0500,281.6462
44.1500,64,282.0500,281.8253
44.1550,64,282.0500,281.9577
44.1600,64,282.0500,282.0496
44.1650,64,282.0500,282.1082
44.1700,64,282.0500,282.1412
44.1750,64,282.0500,282.1555
44.1800,64,282.0500,282.1576
44.1850,64,282.0500,282.1524
44.1900,64,282.0500,282.1444
44.1950,64,282.0500,282.1366
44.2000,64,282.0500,282.1313
44.2050,64,282.0500,282.1298
44.2100,64,282.0500,282.1327
44.2150,64,282.0500,282.1396
44.2200,64,282.0500,282.1493
44.2250,64,282.0500,282.1598
44.2300,64,282.0500,282.1680
44.2350,64,282.0500,282.1697
44.2400,64,282.0500,282.1595
44.2450,64,282.0500,282.1310
44.2500,64,282.0500,282.0767
44.2550,64,282.0500,281.9884
44.2600,64,282.0500,281.8578
44.2650,64,282.0500,281.6775
44.2700,64,282.0500,281.4423
44.2750,64,282.0500,281.1508
44.2800,64,282.0500,280.8084
44.2850,64,282.0500,280.4294
44.2900,64,282.0500,280.0410
44.2950,64,282.0500,279.6867
44.3000,64,282.0500,279.4300
44.3050,64,256.4100,279.3417
44.3100,64,282.0500,279.4535
44.3150,64,282.0500,279.7266
44.3200,64,282.0500,280.0830
44.3250,64,282.0500,280.4517
44.3300,64,282.0500,280.7812
44.3350,64,282.0500,281.0363
44.3400,64,282.0500,281.1952
44.3450,64,282.0500,281.2466
44.3500,64,282.0500,281.1882
44.3550,64,282.0500,281.0266
44.3600,64,282.0500,280.7774
44.3650,64,282.0500,280.4672
44.3700,64,282.0500,280.1353
44.3750,64,282.0500,279.8374
44.3800,64,256.4100,279.6320
44.3850,64,307.6900,279.5510
44.3900,64,256.4100,279.6018
44.3950,64,282.0500,279.7839
44.4000,64,282.0500,280.0723
44.4050,64,282.0500,280.4162
44.4100,64,282.0500,280.7680
44.4150,64,282.0500,281.0966
44.4200,64,282.0500,281.3839
44.4250,64,282.0500,281.6218
44.4300,64,282.0500,281.8088
44.4350,64,282.0500,281.9483
44.4400,64,282.0500,282.0461
44.4450,64,282.0500,282.1093
44.4500,64,282.0500,282.1454
44.4550,64,282.0500,282.1612
44.4600,64,282.0500,282.1627
44.4650,64,282.0500,282.1551
44.4700,64,282.0500,282.1421
44.4750,64,282.0500,282.1266
44.4800,64,282.0500,282.1106
44.4850,64,282.0500,282.0954
44.4900,64,282.0500,282.0814
44.4950,64,282.0500,282.0688
44.5000,64,282.0500,282.0574
44.5050,64,282.0500,282.0468
44.5100,64,282.0500,282.0364
44.5150,64,282.0500,282.0260
44.5200,64,282.0500,282.0150
44.5250,64,282.0500,282.0036
44.5300,64,282.0500,281.9919
44.5350,64,282.0500,281.9807
44.5400,64,282.0500,281.9714
44.5450,64,282.0500,281.9659
44.5500,64,282.0500,281.9672
44.5550,64,282.0500,281.9787
44.5600,64,282.0500,282.0048
44.5650,64,282.0500,282.0507
44.5700,64,282.0500,282.1217
44.5750,64,282.0500,282.2231
44.5800,64,282.0500,282.3591
44.5850,64,282.0500,282.5324
44.5900,64,282.0500,282.7421
44.5950,64,282.0500,282.9822
44.6000,64,282.0500,283.2399
44.6050,64,282.0500,283.4926
44.6100,64,282.0500,283.7059
44.6150,64,307.6900,283.8474
44.6200,64,256.4100,283.9163
44.6250,64,307.6900,283.9430
44.6300,64,256.4100,283.9550
44.6350,64,307.6900,283.9610
44.6400,64,256.4100,283.9508
44.6450,64,307.6900,283.8946
44.6500,64,282.0500,283.7601
44.6550,64,282.0500,283.5453
44.6600,64,282.0500,283.2796
44.6650,64,282.0500,282.9936
44.6700,64,282.0500,282.7060
44.6750,64,282.0500,282.4258
44.6800,64,282.0500,282.1553
44.6850,64,282.0500,281.8930
44.6900,64,282.0500,281.6365
44.6950,64,282.0500,281.3847
44.7000,64,282.0500,281.1407
44.7050,64,282.0500,280.9144
44.7100,64,282.0500,280.7246
44.7150,64,282.0500,280.6014
44.7200,64,256.4100,280.5718
44.7250,64,307.6900,280.6284
44.7300,64,256.4100,280.7300
44.7350,64,307.6900,280.8334
44.7400,64,256.4100,280.9085
44.7450,64,307.6900,280.9378
44.7500,64,256.4100,280.9153
44.7550,64,307.6900,280.8465
44.7600,64,256.4100,280.7487
44.7650,64,307.6900,280.6512
44.7700,64,256.4100,280.5968
44.7750,64,282.0500,280.6255
44.7800,64,282.0500,280.7437
44.7850,64,282.0500,280.9227
44.7900,64,282.0500,281.1311
44.7950,64,282.0500,281.3482
44.8000,64,282.0500,281.5630
44.8050,64,282.0500,281.7710
44.8100,64,282.0500,281.9732
44.8150,64,282.0500,282.1730
44.8200,64,282.0500,282.3748
44.8250,64,282.0500,282.5817
44.8300,64,282.0500,282.7936
44.8350,64,282.0500,283.0049
44.8400,64,282.0500,283.2025
44.8450,64,282.0500,283.3639
44.8500,64,282.0500,283.4551
44.8550,64,307.6900,283.4453
44.8600,64,256.4100,283.3385
44.8650,64,307.6900,283.1737
44.8700,64,256.4100,282.9930
44.8750,64,307.6900,282.8275
44.8800,64,256.4100,282.6987
44.8850,64,307.6900,282.6201
44.8900,64,256.4100,282.5984
44.8950,64,307.6900,282.6343
44.9000,64,256.4100,282.7226
44.9050,64,307.6900,282.8522
44.9100,64,256.4100,283.0046
44.9150,64,307.6900,283.1535
44.9200,64,256.4100,283.2629
44.9250,64,307.6900,283.2859
44.9300,64,282.0500,283.1798
44.9350,64,282.0500,282.9388
44.9400,64,282.0500,282.5944
44.9450,64,282.0500,282.1861
44.9500,64,282.0500,281.7481
44.9550,64,282.0500,281.3135
44.9600,64,282.0500,280.9184
44.9650,64,282.0500,280.6059
44.9700,64,256.4100,280.4141
44.9750,64,307.6900,280.3468
44.9800,64,256.4100,280.3751
44.9850,64,307.6900,280.4705
44.9900,64,256.4100,280.6213
44.9950,64,282.0500,280.8151
45.0000,61,282.0500,281.0053
45.0050,61,307.6900,281.1256
45.0100,61,256.4100,281.1527
45.0150,61,307.6900,281.1215
45.0200,61,256.4100,281.0924
45.0250,61,282.0500,281.1189
45.0300,61,282.0500,281.2154
45.0350,61,282.0500,281.3572
45.0400,61,282.0500,281.5116
45.0450,61,282.0500,281.6525
45.0500,61,282.0500,281.7597
45.0550,61,282.0500,281.8168
45.0600,61,282.0500,281.8109
45.0650,61,282.0500,281.7316
45.0700,61,282.0500,281.5712
45.0750,61,282.0500,281.3257
45.0800,61,282.0500,280.9964
45.0850,61,282.0500,280.5922
45.0900,61,282.0500,280.1332
45.0950,61,282.0500,279.6540
45.1000,61,282.0500,279.2091
45.1050,61,256.4100,278.8605
45.1100,61,282.0500,278.6338
45.1150,61,282.0500,278.4896
45.1200,61,282.0500,278.3576
45.1250,61,282.0500,278.1873
45.1300,61,282.0500,277.9657
45.1350,61,282.0500,277.7187
45.1400,61,256.4100,277.4974
45.1450,61,282.0500,277.3318
45.1500,61,282.0500,277.2008
45.1550,61,282.0500,277.0659
45.1600,61,282.0500,276.9215
45.1650,61,256.4100,276.7960
45.1700,61,282.0500,276.7047
45.1750,61,282.0500,276.6191
45.1800,61,282.0500,276.4996
45.1850,61,282.0500,276.3456
45.1900,61,256.4100,276.1963
45.1950,61,282.0500,276.0837
45.2000,61,282.0500,276.0019
45.2050,61,282.0500,275.9403
45.2100,61,256.4100,275.9167
45.2150,61,282.0500,275.9460
45.2200,61,282.0500,276.0076
45.2250,61,282.0500,276.0775
45.2300,61,256.4100,276.1604
45.2350,61,282.0500,276.2567
45.2400,61,282.0500,276.3288
45.2450,61,282.0500,276.3335
45.2500,61,282.0500,276.2690
45.2550,61,256.4100,276.1755
45.2600,61,282.0500,276.0868
45.2650,61,282.0500,275.9992
45.2700,61,282.0500,275.9045
45.2750,61,256.4100,275.8230
45.2800,61,282.0500,275.7726
45.2850,61,282.0500,275.7365
45.2900,61,282.0500,275.6969
45.2950,61,256.4100,275.6671
45.3000,61,282.0500,275.6598
45.3050,61,282.0500,275.6552
45.3100,61,282.0500,275.6329
45.3150,61,256.4100,275.6052
45.3200,61,282.0500,275.5841
45.3250,61,282.0500,275.5499
45.3300,61,282.0500,275.4835
45.3350,61,256.4100,275.3989
45.3400,61,282.0500,275.3120
45.3450,61,282.0500,275.2089
45.3500,61,282.0500,275.0789
45.3550,61,256.4100,274.9482
45.3600,61,282.0500,274.8485
45.3650,61,282.0500,274.7861
45.3700,61,256.4100,274.7591
45.3750,61,282.0500,274.7577
45.3800,61,282.0500,274.7487
45.3850,61,282.0500,274.7077
45.3900,61,256.4100,274.6518
45.3950,61,282.0500,274.6074
45.4000,61,282.0500,274.5789
45.4050,61,256.4100,274.5643
45.4100,61,282.0500,274.5567
45.4150,61,282.0500,274.5273
45.4200,61,282.0500,274.4585
45.4250,61,256.4100,274.3762
45.4300,61,282.0500,274.3186
45.4350,61,282.0500,274.3037
45.4400,61,256.4100,274.3470
45.4450,61,282.0500,274.4607
45.4500,61,282.0500,274.6375
45.4550,61,256.4100,274.8655
45.4600,61,282.0500,275.1266
45.4650,61,282.0500,275.3779
45.4700,61,282.0500,275.5818
45.4750,61,256.4100,275.7360
45.4800,61,282.0500,275.8387
45.4850,61,282.0500,275.8554
45.4900,61,282.0500,275.7500
45.4950,61,282.0500,275.5330
45.5000,61,256.4100,275.2631
45.5050,61,282.0500,275.0001
45.5100,61,282.0500,274.7753
45.5150,61,256.4100,274.6102
45.5200,61,282.0500,274.5186
45.5250,61,282.0500,274.4919
45.5300,61,256.4100,274.5164
45.5350,61,282.0500,274.5738
45.5400,61,282.0500,274.6242
45.5450,61,282.0500,274.6390
45.5500,61,256.4100,274.6319
45.5550,61,282.0500,274.6269
45.5600,61,282.0500,274.6259
45.5650,61,256.4100,274.6247
45.5700,61,282.0500,274.6134
45.5750,61,282.0500,274.5600
45.5800,61,282.0500,274.4430
45.5850,61,256.4100,274.2845
45.5900,61,282.0500,274.1186
45.5950,61,282.0500,273.9611
45.6000,61,256.4100,273.8267
45.6050,61,282.0500,273.7310
45.6100,61,282.0500,273.6751
45.6150,61,256.4100,273.6633
45.6200,61,282.0500,273.7032
45.6250,61,282.0500,273.7896
45.6300,61,256.4100,273.9206
45.6350,61,282.0500,274.0967
45.6400,61,282.0500,274.3030
45.6450,61,256.4100,274.5240
45.6500,61,282.0500,274.7412
45.6550,61,282.0500,274.9155
45.6600,61,282.0500,275.0167
45.6650,61,256.4100,275.0548
45.6700,61,282.0500,275.0461
45.6750,61,282.0500,274.9810
45.6800,61,282.0500,274.8560
45.6850,61,256.4100,274.7069
45.6900,61,282.0500,274.5776
45.6950,61,282.0500,274.4887
45.7000,61,256.4100,274.4555
45.7050,61,282.0500,274.4883
45.7100,61,282.0500,274.5768
45.7150,61,256.4100,274.7059
45.7200,61,282.0500,274.8548
45.7250,61,282.0500,274.9798
45.7300,61,282.0500,275.0453
45.7350,61,256.4100,275.0547
45.7400,61,282.0500,275.0178
45.7450,61,282.0500,274.9182
45.7500,61,282.0500,274.7462
45.7550,61,256.4100,274.5319
45.7600,61,282.0500,274.3145
45.7650,61,282.0500,274.1123
45.7700,61,256.4100,273.9407
45.7750,61,282.0500,273.8141
45.7800,61,282.0500,273.7315
45.7850,61,256.4100,273.6942
45.7900,61,282.0500,273.7059
45.7950,61,282.0500,273.7578
45.8000,61,256.4100,273.8441
45.8050,61,282.0500,273.9614
45.8100,61,282.0500,274.0924
45.8150,61,256.4100,274.2202
45.8200,61,282.0500,274.3274
45.8250,61,282.0500,274.3788
45.8300,61,282.0500,274.3526
45.8350,61,256.4100,274.2725
45.8400,61,282.0500,274.1753
45.8450,61,282.0500,274.0794
45.8500,61,256.4100,274.0018
45.8550,61,282.0500,273.9590
45.8600,61,282.0500,273.9517
45.8650,61,256.4100,273.9809
45.8700,61,282.0500,274.0485
45.8750,61,282.0500,274.1408
45.8800,61,256.4100,274.2434
45.8850,61,282.0500,274.3413
45.8900,61,282.0500,274.4010
45.8950,61,282.0500,274.4024
45.9000,61,256.4100,274.3705
45.9050,61,282.0500,274.3426
45.9100,61,282.0500,274.3368
45.9150,61,256.4100,274.3680
45.9200,61,282.0500,274.4477
45.9250,61,282.0500,274.5680
45.9300,61,256.4100,274.7163
45.9350,61,282.0500,274.8749
45.9400,61,282.0500,275.0029
45.9450,61,282.0500,275.0671
45.9500,61,256.4100,275.0736
45.9550,61,282.0500,275.0344
45.9600,61,282.0500,274.9352
45.9650,61,282.0500,274.7680
45.9700,61,256.4100,274.5646
45.9750,61,282.0500,274.3657
45.9800,61,282.0500,274.1906
45.9850,61,256.4100,274.0552
45.9900,61,282.0500,273.9735
45.9950,61,282.0500,273.9431
46.0000,61,256.4100,273.9618
46.0050,61,282.0500,274.0284
46.0100,61,282.0500,274.1259
46.0150,61,256.4100,274.2371
46.0200,61,282.0500,274.3441
46.0250,61,282.0500,274.4108
46.0300,61,282.0500,274.4143
46.0350,61,256.4100,274.3767
46.0400,61,282.0500,274.3325
46.0450,61,282.0500,274.2969
46.0500,61,256.4100,274.2820
46.0550,61,282.0500,274.2970
46.0600,61,282.0500,274.3327
46.0650,61,256.4100,274.3771
46.0700,61,282.0500,274.4149
46.0750,61,282.0500,274.4115
46.0800,61,282.0500,274.3450
46.0850,61,256.4100,274.2382
46.0900,61,282.0500,274.1272
46.0950,61,282.0500,274.0299
46.1000,61,256.4100,273.9633
46.1050,61,282.0500,273.9445
46.1100,61,282.0500,273.9746
46.1150,61,256.4100,274.0556
46.1200,61,282.0500,274.1900
46.1250,61,282.0500,274.3636
46.1300,61,256.4100,274.5603
46.1350,61,282.0500,274.7609
46.1400,61,282.0500,274.9246
46.1450,61,282.0500,275.0197
46.1500,61,256.4100,275.0544
46.1550,61,282.0500,275.0431
46.1600,61,282.0500,274.9745
46.1650,61,282.0500,274.8434
46.1700,61,256.4100,274.6837
46.1750,61,282.0500,274.5378
46.1800,61,282.0500,274.4251
46.1850,61,256.4100,274.3600
46.1900,61,282.0500,274.3526
46.1950,61,282.0500,274.3934
46.2000,61,256.4100,274.4697
46.2050,61,282.0500,274.5647
46.2100,61,282.0500,274.6412
46.2150,61,282.0500,274.6729
46.2200,61,256.4100,274.6760
46.2250,61,282.0500,274.6767
46.2300,61,282.0500,274.6784
46.2350,61,256.4100,274.6783
46.2400,61,282.0500,274.6672
46.2450,61,282.0500,274.6130
46.2500,61,282.0500,274.4941
46.2550,61,256.4100,274.3315
46.2600,61,282.0500,274.1580
46.2650,61,282.0500,273.9874
46.2700,61,256.4100,273.8323
46.2750,61,282.0500,273.7057
46.2800,61,282.0500,273.6064
46.2850,61,256.4100,273.5364
46.2900,61,282.0500,273.5019
46.2950,61,282.0500,273.4978
46.3000,61,256.4100,273.5242
46.3050,61,282.0500,273.5866
46.3100,61,282.0500,273.6793
46.3150,61,256.4100,273.8010
46.3200,61,282.0500,273.9538
46.3250,61,282.0500,274.1259
46.3300,61,256.4100,274.3065
46.3350,61,282.0500,274.4834
46.3400,61,282.0500,274.6259
46.3450,61,282.0500,274.7151
46.3500,61,256.4100,274.7748
46.3550,61,282.0500,274.8382
46.3600,61,282.0500,274.9149
46.3650,61,256.4100,275.0065
46.3700,61,282.0500,275.1056
46.3750,61,282.0500,275.1791
46.3800,61,282.0500,275.1990
46.3850,61,256.4100,275.1748
46.3900,61,282.0500,275.1205
46.3950,61,282.0500,275.0228
46.4000,61,282.0500,274.8737
46.4050,61,256.4100,274.7041
46.4100,61,282.0500,274.5525
46.4150,61,282.0500,274.4347
46.4200,61,256.4100,274.3609
46.4250,61,282.0500,274.3374
46.4300,61,282.0500,274.3505
46.4350,61,256.4100,274.3835
46.4400,61,282.0500,274.4165
46.4450,61,282.0500,274.4100
46.4500,61,282.0500,274.3367
46.4550,61,256.4100,274.2148
46.4600,61,282.0500,274.0753
46.4650,61,282.0500,273.9318
46.4700,61,256.4100,273.7973
46.4750,61,282.0500,273.6859
46.4800,61,282.0500,273.5979
46.4850,61,256.4100,273.5369
46.4900,61,282.0500,273.5111
46.4950,61,282.0500,273.5170
46.5000,61,256.4100,273.5565
46.5050,61,282.0500,273.6365
46.5100,61,282.0500,273.7526
46.5150,61,256.4100,273.9038
46.5200,61,282.0500,274.0924
46.5250,61,282.0500,274.3051
46.5300,61,256.4100,274.5285
46.5350,61,282.0500,274.7460
46.5400,61,282.0500,274.9203
46.5450,61,282.0500,275.0230
46.5500,61,256.4100,275.0658
46.5550,61,282.0500,275.0669
46.5600,61,282.0500,275.0180
46.5650,61,282.0500,274.9171
46.5700,61,256.4100,274.8009
46.5750,61,282.0500,274.7133
46.5800,61,282.0500,274.6744
46.5850,61,256.4100,274.6972
46.5900,61,282.0500,274.7880
46.5950,61,282.0500,274.9299
46.6000,61,256.4100,275.0984
46.6050,61,282.0500,275.2597
46.6100,61,282.0500,275.3533
46.6150,61,282.0500,275.3229
46.6200,61,282.0500,275.1640
46.6250,61,256.4100,274.9244
46.6300,61,282.0500,274.6571
46.6350,61,282.0500,274.3900
46.6400,61,256.4100,274.1451
46.6450,61,282.0500,273.9404
46.6500,61,282.0500,273.7767
46.6550,61,256.4100,273.6555
46.6600,61,282.0500,273.5807
46.6650,61,282.0500,273.5438
46.6700,61,256.4100,273.5406
46.6750,61,282.0500,273.5716
46.6800,61,282.0500,273.6261
46.6850,61,256.4100,273.6982
46.6900,61,282.0500,273.7856
46.6950,61,282.0500,273.8736
46.7000,61,256.4100,273.9499
46.7050,61,282.0500,274.0037
46.7100,61,282.0500,274.0094
46.7150,61,282.0500,273.9580
46.7200,61,256.4100,273.8893
46.7250,61,282.0500,273.8604
46.7300,61,256.4100,273.8970
46.7350,61,282.0500,273.9783
46.7400,61,282.0500,274.0523
46.7450,61,282.0500,274.0837
46.7500,61,256.4100,274.0856
46.7550,61,282.0500,274.0872
46.7600,61,282.0500,274.1006
46.7650,61,256.4100,274.1378
46.7700,61,282.0500,274.2098
46.7750,61,282.0500,274.3104
46.7800,61,256.4100,274.4314
46.7850,61,282.0500,274.5619
46.7900,61,282.0500,274.6708
46.7950,61,282.0500,274.7379
46.8000,61,256.4100,274.7853
46.8050,61,282.0500,274.8441
46.8100,61,282.0500,274.9221
46.8150,61,256.4100,275.0183
46.8200,61,282.0500,275.1233
46.8250,61,282.0500,275.2012
46.8300,61,282.0500,275.2217
46.8350,61,256.4100,275.1914
46.8400,61,282.0500,275.1213
46.8450,61,282.0500,274.9949
46.8500,61,282.0500,274.8012
46.8550,61,256.4100,274.5684
46.8600,61,282.0500,274.3330
46.8650,61,282.0500,274.1105
46.8700,61,256.4100,273.9129
46.8750,61,282.0500,273.7518
46.8800,61,282.0500,273.6234
46.8850,61,256.4100,273.5267
46.8900,61,282.0500,273.4648
46.8950,61,282.0500,273.4295
46.9000,61,256.4100,273.4184
46.9050,61,282.0500,273.4350
46.9100,61,282.0500,273.4726
46.9150,61,256.4100,273.5308
46.9200,61,282.0500,273.6145
46.9250,61,282.0500,273.7176
46.9300,61,256.4100,273.8380
46.9350,61,282.0500,273.9770
46.9400,61,282.0500,274.1215
46.9450,61,256.4100,274.2589
46.9500,61,282.0500,274.3759
46.9550,61,282.0500,274.4411
46.9600,61,282.0500,274.4358
46.9650,61,256.4100,274.3862
46.9700,61,282.0500,274.3306
46.9750,61,282.0500,274.2879
46.9800,61,256.4100,274.2740
46.9850,61,282.0500,274.3019
46.9900,61,282.0500,274.3661
46.9950,61,256.4100,274.4583
